entity1,entity2
DHX15,U2SURP
GTF2E2,MED6
MRPL18,MRPS22
METTL4,WTAP
MKLN1,MPHOSPH8
MAFK,NFE2L2
ATP5PF,NDUFA5
DHX16,THOC5
CEP162,CORO2A
GLUD2,GOT2
AATF,DNTTIP2
IDI1,LSS
CCT3,CCT6B
CBX3,HSPA5
GOLGA2,SEC22B
ITGB1,THBS2
GRWD1,NOLC1
GTPBP4,LYAR
KLHL18,KLHL42
HCCS,PHF23
KPTN,NPRL2
BACH1,MAFK
ELMO2,WDR35
FYN,GAB2
COMMD5,RAB5A
ASPM,KIF20A
C8orf33,RBMX2
CCDC85B,PPP1CC
EPS15,SH3GL2
BRIX1,RPL26L1
COBLL1,KIF23
DDX23,HNRNPU
DNAJC1,HSPA5
HNRNPM,NPM1
DHX15,SSRP1
EAPP,TSSC4
NIFK,RSL24D1
NKRF,SRP72
MRPL17,MRPL35
CCDC124,CEBPZ
CDK8,SUPT16H
COX4I1,NDUFA8
DMAP1,EPC1
C8orf33,RPS17
G3BP2,NOP58
MED10,POLR2C
CDC40,DDX17
CANX,EIF2S1
GNAI2,GNG2
DTD1,EIF1
BCAS2,LMNA
EIF2S3,RPSA
DDX21,DKC1
MATR3,MSH2
NUP153,SUMO1
CD151,ITGA7
BLM,DNA2
CD80,GRAP2
DDX18,LARP7
BARD1,UBE2D3
CDK8,SMARCB1
CALCOCO2,GABARAPL2
HNRNPK,YWHAQ
CTSA,GALNS
CLCN3,KIAA0319L
GTF2H4,POLR2F
CWF19L2,NTPCR
NFE2L2,NQO1
MBD3,RCOR1
CEBPZ,NMNAT1
BRCA1,GTF2H1
DHX15,PRPF19
DDX17,PSIP1
ATP5MC3,MT-ATP8
HIC1,STAT3
HTATSF1,LUC7L3
DHX29,STAU1
MRPL39,MRPS25
MAP2K3,MAP3K3
EIF2S3,EIF3J
BAG1,DNMT3B
LSM7,SF3B5
ACTG1,VCP
GLUL,TCHP
CLCN3,PODXL
CCDC138,OFD1
BRIX1,DHX57
ITPA,KYAT3
CCT8,CDC20
DDX17,SNRNP40
MAPK6,NCOA3
CALM1,MYH9
FASTKD2,SLC25A10
MRPS22,MRPS23
HYAL2,ITGA8
CBX5,TRIM28
ERG,JUN
AR,DDX5
MRPL35,MRPS16
CCNY,SMPDL3B
EIF2S1,MPG
LIMA1,MYO1E
ACVR1,CUL1
DEPTOR,MLST8
C8orf33,CEBPZ
MED17,OPA1
DIMT1,FCF1
ARHGEF9,GABRA2
EEF1A1,HNRNPU
GTF2H4,TAF5
AATF,RPS13
HYAL2,SLC9A1
CAP1,GALE
H3C1,KDM4A
DRG1,RRP1B
ENO1,HINT1
MRPS25,MRPS5
ACACA,MLYCD
CALM2,CALM3
GNAI3,HCRTR1
EIF4A3,LSM7
GAR1,UTP3
ECT2,KIF23
DDX56,NOL10
CDC23,FZR1
CRNKL1,HNRNPK
KPNA4,NFKB1
CCDC86,DDX24
CHEK1,CUL1
CTDP1,GTF2B
CCDC85B,CSRNP1
ADAM10,JAG2
MRPS22,ZCRB1
INTS7,INTS8
HNRNPLL,TPPP3
CLTC,CLTCL1
NUP153,NUP43
CDK8,HES1
CCDC85B,PHACTR4
ALDOA,ISYNA1
CCDC137,SRRM1
DVL3,LRRK2
DDX24,UPF1
INTS3,ZMYND8
GAR1,NOC2L
ESR1,GNAI2
CENPH,NUP93
MORC1,MORC2
NOP14,PES1
MT-ND4,NDUFAF6
CPSF6,DHX15
DRG1,NOP16
C8orf33,RPS26
ADCY3,CAMK2G
CDH5,ERG
HNRNPA3,HNRNPM
AQR,IK
CSNK2A2,HDAC2
NPRL3,RRAGA
BCAS2,PDS5A
FLNC,PRKCA
MRPL36,MRPS25
CCT4,CCT7
CNBP,MBNL2
DVL2,MAP2K2
LDLRAP1,LRP2
ATP5F1D,ATP5MC1
C11orf54,KLHL18
FZR1,MAD2L2
CTSS,HLA-DPA1
MRPL22,RPL5
ASXL1,SUZ12
DDX24,RRS1
ABT1,NSD2
CDKN1B,PTK6
EIF2S1,HADHA
MRPL40,MRPS33
CDKN1B,E2F4
METTL14,METTL4
DBN1,LIMA1
ACTL6A,SMARCA4
ANAPC7,NEK2
DAAM1,DVL2
DDX23,LSM7
C8orf33,RIOX1
KAT5,UBE2I
AATF,FARS2
FGF8,FGFR4
DIMT1,EBNA1BP2
ADAM15,ITGA9
AP2M1,GRIA2
BCAS2,CTNNBL1
FUT11,TMEM132A
CDC14A,MAPK6
NUFIP1,STX1A
GAR1,LTV1
NOM1,RRP9
DHX16,WBP11
DRG1,RTCB
CSNK1E,DVL3
ARSK,COCH
MED25,MED28
HAAO,IDH1
CENPC,DNMT3B
ABT1,RBM19
MBD3,SAP18
DDX56,RPL7L1
KDM5C,ZNF687
LARP7,YBX3
NKRF,SMARCA5
CHTF18,POLA1
GAR1,MYEF2
HIC1,VEGFA
DKC1,NAT10
CUL1,PDCD2
DDX24,RSBN1L
EMG1,TTC37
CENPK,COBLL1
ACTB,MYO5A
HNRNPU,SNRPG
G3BP1,RPL19
DHX16,PRPF18
EDIL3,NUFIP1
HNRNPU,SAP130
C8orf33,NOC2L
ANKS6,NEK9
NAT10,NIFK
HP1BP3,REXO4
HMGA2,IGF2BP2
LAMTOR3,SCLT1
METTL14,NCBP2
AFF2,FMR1
CDC25B,YWHAH
BACH1,ERCC3
BRIP1,RBBP8
NAA11,NAA35
AQR,DHX9
GTPBP8,MTG1
CCNC,MED13L
MRPL50,MRPS28
GDF11,TGFBR1
NDUFA6,UQCRC1
MRPL22,MRPL4
CAPZB,WASHC2C
DDX56,GAR1
CHAMP1,POGZ
NKRF,SKIV2L
FCGRT,NRSN2
HNRNPM,LSM3
CCDC57,ODF2L
ARHGEF12,RHOB
NSUN2,RPS29
CCT4,PDCD5
CCNT1,SKP2
H3C15,NR5A2
DDX10,RPL15
ABHD11,GSR
ACP5,NFATC1
FMR1,FXR1
NDUFA11,NDUFV2
MCRS1,TAF4
DAB2,LDLR
GRWD1,RPS29
CCDC85B,ZFYVE16
LUC7L3,SRSF9
G3BP1,RPS5
CALM3,FKBP1A
FBXL5,SKP1
CTTN,HIP1R
DRAP1,PCSK4
BRIX1,ZKSCAN8
CASC3,ISY1
DDX47,KRR1
CCT5,FAM161A
EIF2S1,RPS23
CCDC138,CCDC61
MRPL49,MRPS9
EIF2S1,RPLP1
LSM7,TFIP11
NCOA3,PRKACA
CCDC22,CUL1
G3BP1,RPL4
CASC3,PPIG
CHERP,DDX10
G3BP2,RPL26
FGF8,FGFR1
DCTN1,DCTN6
BAX,GFI1
MRPS18B,MRPS18C
C8orf33,LTV1
NFATC1,PRKACA
EGLN2,SPOP
LSM7,SART3
MRPL42,MRPL52
HNRNPM,SRSF11
DNMT3B,SMC4
CSE1L,KPNA3
KIF14,KIF23
CD63,CLCN3
ATP5F1A,UQCRC2
CTR9,WDR61
CCNT1,MED12
HIC1,SIRT1
MCM2,SMC1A
MRM3,MRPL15
ACTL6A,INO80
BRIX1,SLC25A5
LYAR,NOL6
MCM2,TIPIN
E2F4,TFDP2
DNM1L,STX1B
MRPL15,MRPS21
BOP1,GAR1
INTS3,TNPO2
NEDD1,NEK9
FASTKD2,GRSF1
CFDP1,RNF111
BCAS2,SF3B4
BICD1,DYNLL2
MED13,MED28
DMWD,GAK
NDUFA3,NDUFS2
DMAP1,KAT5
MRPL28,MRPS12
GNA13,GNAZ
MCM7,MCM8
EEF2,U2AF1
NOP16,STAU2
DKC1,FARS2
GSN,LIMCH1
DHX16,NCBP2
HOXA10,KIF22
HNRNPH3,KRIT1
DRG1,LARP7
DNM2,HLA-DRA
MRPS30,MRPS33
DDX56,ZCCHC3
GNAI3,MCHR1
DERL2,HSP90B1
DIAPH1,LGR4
DDX50,KRI1
ARL1,SCOC
CLN3,CLN8
MRPL28,MRPL40
LCN1,LMBR1L
ATAD2,ESR1
DRG1,RRP12
FANCD2,FANCI
FASTKD2,MRPL22
NOP16,YBX2
HNRNPU,THRA
MRPS30,MRPS7
ABT1,WDR3
G3BP2,RPS9
ACTL6A,BCL7A
GNA13,LPAR4
FYN,KHDRBS1
CMPK2,NME4
NMD3,RPL5
ACTR6,EAF2
NCOA5,TWNK
ANAPC10,FZR1
MYC,POU5F1
NDUFA11,UQCR11
CALM3,KCNN4
LUC7L3,SRSF3
EPC2,KAT5
CUL2,SKP2
EMG1,SERBP1
C1GALT1,SLC25A51
HNRNPU,RBM8A
MRPL32,MRPS22
DIAPH1,IQGAP1
LMNA,MCM2
MFAP1,RBM17
GOT2,GPT2
BICD1,DYNC1LI2
DBF4,RPA1
MRPL22,MRPS6
BARD1,RPA3
DCAF13,NOC4L
ALDOC,CHEK2
GAR1,NOP2
H4C6,KMT2C
AHNAK,PPL
NDUFA8,NDUFC2-KCTD14
ACKR3,HIC1
MEF2A,MEF2D
MRPL2,MRPL48
BRIX1,SURF6
GMIP,RHOA
ADAM15,ITGB3
HNRNPM,PRPF40A
CDC20,SORBS3
DRG1,LIN28B
BAK1,BCL2A1
NOP14,UTP15
AURKA,MTMR4
DHX16,PRPF8
C8B,CLU
MRPL48,MRPL55
NIFK,RIOX2
CDC14B,TP53
MFAP1,SNRPD1
MRPL43,MRPS2
AIMP2,RARS1
GNA13,SRC
GLYR1,MRPS22
C8orf33,WDR36
HNRNPK,ZRANB2
KDM4A,ZBTB33
GNAI3,TACR2
BCAS2,DDX3X
CHPF,HYAL2
DDX10,RPS24
ATP6V0D1,LAMTOR3
FOCAD,NOP16
CDK8,NOTCH1
CMTR1,KIAA1143
AKT2,FOXO4
MEAF6,MORF4L2
CCNB2,KIF2C
CHID1,GUSB
LARP7,SPOUT1
CSNK1A1,NFATC3
MAPKAPK2,PARN
MRPL2,MRPS5
MCM7,MCM9
NDUFA10,NDUFAB1
ACTB,PPP1CB
ACTG1,RHOA
CUL2,DDA1
MRPL41,MRPL49
EMG1,RPS19
CUL5,SOCS2
BUD13,MFAP1
FBN1,FN1
CHEK1,H3-3A
ANAPC4,PENK
AATF,SRRM1
FGF9,FGFR1
HAUS1,HAUS7
GTF2H4,U2AF1
MRPS2,MRPS30
MBD2,ZNF219
DEPDC1B,UBE3B
MFAP1,SF3B3
AP2M1,HLA-DPA1
HP1BP3,SRRM1
MRPL35,MRPL47
DST,GAS2L3
MRPS22,SPTY2D1
GAR1,RPS5
DKC1,STAU1
DERA,LANCL1
ITGB1,PKD1
AGK,TIMM29
NDUFA10,UQCRFS1
GNA13,PRKCA
DERL2,EDEM1
MRPL41,MRPL48
HNRNPLL,TBCE
EIF3L,RPS16
MRPL28,MRPL51
ASPM,CDCA8
DHX29,UTP18
MBD3,SNRPA
ARF6,TBC1D10A
CCDC71,KPNA4
AP2A1,KIF4A
MRPL14,MRPS18B
DRG1,ZC3H10
CXXC4,DVL2
DBI,HINT1
CCDC137,RBM28
ATR,BRCA1
LAS1L,MCRS1
NEXN,TES
EIF4G2,JOSD1
HNRNPM,SNRNP200
NOL11,UTP6
ATP5PD,NDUFA5
HNRNPU,NMI
ITGB1,VCL
HNRNPM,HNRNPUL1
MRPL20,MRPL48
MYL2,MYLK3
KRI1,NOL6
NCAPD3,SMC2
NOTUM,WNT7A
ATP5MC3,ATP5MF
CFDP1,YEATS4
CEBPZ,DDX55
CCDC137,GTPBP4
BTG3,CNOT6L
DRG1,ZC3H15
HP1BP3,WDR12
JAG2,NOTCH3
CTTN,PAK3
CTDSPL,SMAD3
CTTN,DBN1
ACTA2,HNRNPM
COMMD6,COMMD8
DDX39B,THOC3
ADAM9,FGFR2
NUP93,PLPPR3
LARP7,PWP1
C6,CLU
DDX17,PRPF4
CCDC137,PUM3
CCDC59,DDX10
AFMID,KYAT3
EEF2,RPL19
FLNC,MYOT
IQGAP1,NEXN
GAR1,ZBTB11
DHX15,SRSF2
KLC2,RHOA
EIF2S1,EIF4B
BARD1,TOPBP1
CDK1,FOXK2
MADD,RAB3A
CBX3,CENPU
CAV1,DNM2
DHX15,EIF4A3
CCDC137,DDX31
ANAPC2,ANAPC4
DDX24,MYBBP1A
CYFIP1,EIF4E
MED21,MNAT1
MRPL53,MRPS21
MRPL20,MRPS5
BICD1,DYNC1H1
NXF2,NXT2
IGF2R,STX16
GNPTAB,GNPTG
NDUFS6,PALB2
DDX56,GLYR1
LUC7L3,PPWD1
CDC6,RPA2
CD79A,FYN
CCDC59,DRG1
BCAS2,SRRM2
ARPC2,BRK1
CEBPZ,NOL12
HMGB2,SPTBN1
NMD3,NSA2
CUL1,NFKBIE
EEF2,RPS5
G3BP1,MEPCE
DHX29,RBM28
MRPL3,MRPS18B
NUP54,SEH1L
FARP2,FYN
LYAR,RSL1D1
MRPS18B,MRPS21
CAPZA2,DYNC1I1
AXIN1,DIXDC1
CCNC,MED18
CDKN1B,CIT
NUP153,SENP2
DCTN2,GALNT1
DHX16,THOC2
HNRNPU,YBX3
ARSB,HYAL2
GAS6,MERTK
EIF2S1,PABPC1
GFM1,MRPL22
CDK2,MLH3
CLTC,CLVS1
LUC7L3,THOC5
CUL2,KAT2A
AK2,CFL2
AQR,SF3A3
GNA13,LPAR3
FOCAD,LARP7
CSNK2A2,DVL1
CTBP2,ZEB1
NIN,PCNT
LEPR,PTPN11
NSUN2,SLC25A5
BRIP1,TMEM120A
DDX5,IK
BTK,PTPRG
APIP,TBC1D13
GRWD1,SLC25A5
NDUFA6,NDUFAB1
GAR1,ZNF668
GTF2E2,TAF8
CWC22,HNRNPK
CRCP,POLR3D
BTK,VAV1
MCM10,MCM5
MYL12A,MYL6B
NXF2B,NXT1
ARRB2,DRD2
DDX10,FARS2
IMMT,MICOS13
KIF2C,KIN
ATXN7L1,TADA3
MRPL13,MRPL15
CFL2,MYO5C
DHX15,SNRPF
HNRNPU,TOP1
ACTB,HSPB1
DDX5,TAF15
LSM7,SRSF4
ANXA1,IL1B
CUL1,POLR1E
NDUFA3,NDUFS7
HNRNPM,SF3B1
ACTB,MRTFA
BAG6,RNF126
CDKN1B,MAPK1
ATP5F1A,TUFM
EIF3K,RPS3A
LIG1,XRCC1
ITGB1,JAM2
CHCHD1,MRPS27
MORF4L2,RUVBL1
MRPS21,MRPS34
EIF2S1,PPP1CA
GLYR1,KRI1
IRS2,LEPR
CCT6B,MLST8
DDX10,REXO4
EEF2,RPL23A
DDX41,DHX35
BSG,HSP90B1
GAR1,ZSCAN25
BRIX1,ZNF574
MYD88,NFKB1
ERAL1,MRPS21
MRPL55,MRPS2
CORO1C,NEXN
LYAR,ZNF771
MRPL37,MRPS33
BUD13,DHX29
CCDC86,NOP16
ACTB,RBBP4
FASTKD2,MRPL38
CWC27,HNRNPK
DDX5,DHX9
CAMK2A,IFNGR2
ARHGEF12,SEMA4D
CUL5,ELOB
ATP6V1B2,ATP6V1E1
MYH9,MYL12B
NUP155,NUP43
MRPL37,MRPS7
FAU,MRPL15
CCDC137,YTHDC2
CD28,FYN
NSUN2,RPL34
CALM3,MYLK2
NXF5,NXT1
EIF3CL,EIF3L
HEYL,NOTCH1
ALG6,FZD2
ARHGEF2,MAPK3
GRWD1,RPL34
LYAR,RRP1B
DPH1,DPH5
ACTG1,ARPC3
ACTR2,DNAJC1
BRIX1,NAT10
LIMA1,PPP1R12A
EEF1D,RPS19
BARD1,RAD51AP1
CORO2A,TPRN
DIMT1,PES1
ACVR1B,ACVR1C
CSNK2A2,DVL3
LYAR,PES1
ACTN1,HMGB2
HNRNPDL,HNRNPUL1
ABT1,RPL36A
HNRNPD,HNRNPK
ACTL6A,DMAP1
NUP107,SUMO1
ANK3,TIAM1
MFAP1,SNIP1
DYRK1A,GLI1
ATP6V0A1,ATP6V1E1
KCTD2,PDPK1
FYN,SPTA1
NDUFS6,UQCRC2
BCAS2,DDX46
GAR1,RPF1
DDX31,DKC1
HNRNPM,TUBA1A
MRPS22,RSL24D1
HNRNPU,NOP10
BRIX1,RPS13
GTF2H4,MED21
ABT1,KNOP1
COPS8,DCAF11
DST,LAMB3
FYN,NPHS1
HOXB13,PRAC1
BRIX1,RPL14
BRCA1,CHEK1
CCNB2,CDKN1A
CDC25C,PKN1
EMC4,EMC7
NOM1,UTP3
OGT,USP7
NDUFB2,NDUFS6
NDC80,NUF2
BCAS2,USP39
BAX,TMBIM6
LSM7,U2AF2
LYAR,NOP16
FOXO1,SIRT2
HNRNPU,SLC25A3
ATXN7,ENY2
ERLIN2,PLCG1
FOXO6,IDH1
LYAR,RPL5
KRI1,RSL1D1
MPP1,SMAP1
MRPS23,MRPS25
B9D2,MKS1
LLPH,LYAR
MFAP1,PRPF31
CFL2,GOT2
CCDC68,NIN
MRM3,MRPL48
BRIP1,RAD50
CENPJ,MAP3K6
CHCHD1,MRPS22
ABI2,KIAA1522
CCNA2,MAD2L1
DDX24,DHX30
MRPS5,RPL35A
MRPL3,MTG1
CERS5,KDSR
ATRX,MECP2
ECD,SLC7A6OS
LUC7L3,WBP11
EEF2,TRMT112
GNA13,GPR35
LIMA1,SPTBN1
ERLIN2,FGFR1
ITGB5,PAK4
IL17RC,IL17RE
DDX56,IGF2BP3
CCDC137,RPL15
EIF3D,EIF3L
ABT1,PAK1IP1
HNRNPU,TARDBP
DDX47,RPL35
CSK,PTPN6
CHEK1,MCM4
MRPL24,MRPS21
HMG20B,SNRPE
DHX29,EIF3E
EIF3K,RPS23
LUC7L3,PRPF18
AATF,RBM28
MRPS2,PTCD3
FGFR1,NRAS
LARP7,PHAX
MRPL17,MRPS33
AXIN1,PRKAA1
G3BP2,RPS7
DDX10,GNL3
CHAF1B,CHEK2
DDX21,NKRF
DR1,KAT2A
NIFK,PURA
IDH1,PKM
DDX47,MTHFD1
DDX47,TUFM
ISCA2,ISCU
NIFK,RRP15
MRPL28,PTCD1
DDX56,PRKRA
COMT,TNF
NDUFA5,NDUFB5
CDH1,CTBP1
ITGB1,LAMC1
CPSF6,GTF2H4
NDUFA5,NDUFA8
EIF2S1,NSUN2
HNRNPA3,HNRNPH3
GNAI3,GNG11
LZTS2,SESTD1
BUD13,LYAR
AATF,PUM3
DDX47,RPL22
MED11,MED28
LARP7,ZC3H8
CDK13,NEK3
NIFK,SERBP1
ATOX1,GSTP1
NUP35,NUP93
MRPS10,MRPS28
ATP5MF,ATP5PF
GAR1,GNL3L
BTK,GNB1
FZR1,GNPTAB
BHLHE41,CRY1
MATR3,SRSF7
CCDC86,LARP7
AATF,DDX31
EP300,MEF2A
NR1H3,UBE2I
MRPL34,MRPS23
ANAPC1,MAD2L1
EIF2S3,EIF3B
KRI1,ZNF771
ACTB,CALM1
C8orf33,SRP72
NIFK,XRN2
ITGB1,PTK2B
HYAL2,MOXD1
ADCK5,BATF3
FANCM,WRN
ACVR1B,SMAD4
ARF6,PIP5K1A
DNM1L,GNAO1
DDX47,GZF1
FYN,ITPR1
HNRNPM,RPL31
AUP1,HSP90B1
MRPL54,MRPS33
EEF2,SLC25A6
DDX54,HP1BP3
CLTC,HERC1
MRPS7,RPL28
GSDMA,TGM1
ACTR3B,DOCK7
BBS5,BBS7
ACTG1,VASP
BARD1,TOP3A
DDX10,SRRM1
ARRB2,GRK6
LEO1,SUPT16H
MED10,POLR2J
DDX39B,SNRNP27
NSUN2,SRPK2
MRPL16,MRPS2
CCKBR,GNAI3
AURKB,NSUN2
CAPRIN1,PCF11
EMG1,PELP1
NDUFAB1,NDUFS1
EIF3J,RPS3
DCTN2,DYNLL1
KRI1,RRP1B
GRWD1,SRPK2
MRPL48,MRPS22
MED17,MED31
DDX24,POP1
CCNY,PALM
DDX47,IMP3
KRI1,PES1
DHX15,EWSR1
NIFK,ZNF622
AKR1A1,LDHAL6B
MEF2A,PHB2
MRPL39,MRPS21
APPBP2,DDA1
EIF2S1,RPL29
LUC7L3,NCBP2
DDX39B,PPIL3
CSK,FLT3LG
BAK1,MCL1
DDX17,WTAP
DIMT1,RBM34
HSPA5,KIF23
MED30,MED6
CRCP,POLR3F
EEF1D,RPS11
EPS15,REPS1
ANXA1,FPR1
DDX24,NOP56
ATP5F1C,RPS3
HNRNPK,SNW1
MRPL49,MRPL53
NABP1,NABP2
GAR1,SMARCA5
MRPS17,MRPS33
NSUN2,RPS27L
KCNK5,KCNN4
KRI1,NOP16
BTAF1,DR1
DKC1,RBM28
BRIX1,STAU1
ADAR,SAFB
NKRF,NOP2
MRPL19,MRPS7
MRPS16,MRPS7
GRWD1,RPS27L
CAMKK2,HOXA10
LYAR,NSA2
MCRS1,PRPF31
BACH1,MSH6
ANP32E,KAT5
DIMT1,EIF2S1
MRPL34,MRPL42
CDC6,CDT1
CCNB2,DLGAP5
ASF1A,MCM2
HNRNPU,PRKDC
HNRNPU,ILF2
MRPS17,MRPS7
ATP6V0D2,ATP6V1F
DHX16,PPIL2
EPC2,MYC
ABT1,MOV10
C12orf43,CEBPZ
BOP1,NOP14
DIMT1,RPL31
BRIX1,RPL32
CSNK2A1,HES6
DHX16,SRSF9
NFKB1,NOTCH1
GAR1,SKIV2L
LUC7L3,TRA2A
MCC,NFKB1
DOCK7,ERBB2
NOP14,RRP7A
NPRL3,SESN2
CCNT2,LARP7
FANCI,RPA1
BABAM2,NLRP3
LUC7L3,PRPF8
AURKB,MECP2
EEF2,RPS25
DKC1,PUM3
EPS15,MET
ARPC2,EIF4E
EIF3J,FAU
ABCB7,DERL2
MFAP1,SRSF6
HSP90B1,HSPA9
MLST8,PDCL
FABP2,GOT2
ESR1,NFKB1
ACTR3,ARPC3
HMG20B,PHF21A
EMILIN1,MFAP1
CLTC,KIF4A
HNRNPU,RPL35A
CALCRL,CRCP
MAP2K7,MAPK8IP1
MED15,MED17
CSNK2A1,KLF1
COX15,UQCRFS1
HGS,UBAP1
MRPL2,MRPS18B
ACTG1,TES
CLTA,MAPK1
DRG1,NOL6
G3BP2,NOLC1
NCOA1,NCOA3
ATP6V1F,RNASEK
CALM3,CAMK1
CLTA,CLTB
AATF,YTHDC2
ACTR10,DCTN5
EIF2S3,EIF3C
HNRNPH1,MAT2A
CRNKL1,MFAP1
NOP16,UTP23
MLST8,PRR5L
KDM1B,MBD6
DDX5,SF3B2
EIF3CL,EIF3K
ACTG1,PFN4
M6PR,VPS51
MBD3,SMARCA5
HP1BP3,YTHDC2
MYO1B,NEXN
FN1,PXN
BCAS2,SRSF6
DHX29,RPS24
LAMTOR3,NPRL2
AKR1A1,CFL2
HNRNPM,RPL11
NSUN2,RPS13
CTBP2,ZNF516
ABT1,LARP1B
FOXO1,HNF4A
LRRFIP1,TMOD1
CDC42,DOCK7
HOXA10,MKNK1
NSUN2,RPL14
DDX17,SF3A1
GRWD1,RPS13
DDX5,SF3A3
DDX23,MBD3
ACTB,SMARCB1
BCAS2,SNRPB2
MAP2K3,MAP3K5
GRWD1,RPL14
CORO2A,MYO5A
LAMTOR5,RRAGB
CCNA2,CDC25B
KLC2,PRKAA1
NFATC2IP,ZCCHC8
LARP7,UTP14A
CAPN1,CAST
MFAP1,PABPC1
EIF2S1,RPS18
NIFK,NOP53
ITPR2,ITPR3
MED17,THRA
EIF2S3,EIF3H
ALDOA,PFKP
NAA25,UROC1
MRPL13,MRPL49
LIMA1,LRRFIP1
NIFK,NOL10
C8orf33,SKIV2L
MRPL28,MRPS18A
DDX17,TCERG1
KCNN4,NME2
DDX17,ESR1
CEBPZ,ZCCHC9
DOK1,ITGB1
IFRD2,NSUN2
DHX35,SYF2
NUP133,RGPD8
HDAC3,KDM4A
CCDC12,DHX35
MED29,MED30
MRPL17,NDUFAB1
G3BP2,RPL3L
ARHGAP21,CFL2
AATF,TBL3
DHX16,RBMX2
GIT2,PTPN12
AATF,HEATR1
MRPL45,MRPS18B
DHX16,SMNDC1
LSM7,TXNL4A
LAMTOR3,RRAGD
MRPS7,RPL34
HNRNPU,MCM2
NKRF,ZBTB11
CDK9,EAF1
MRPL13,MRPL48
DHX35,SLU7
MRPL51,MRPS28
AUP1,UBE2G2
G3BP2,SRP14
ALDH1A1,DHRS3
NDUFAB1,NDUFB3
ABLIM1,MYH9
FOXO1,STK11
DKC1,WRAP53
EIF2S1,UTP20
AQR,CWC22
B9D2,TMEM17
AATF,RPL15
CALM3,PPP3R1
BMS1,DDX47
DHX57,DKC1
KIF20A,UBE2C
EIF3D,EIF3K
MYC,TP53
DHX16,PRPF4B
DDX17,HNRNPUL1
FTSJ3,NKRF
MRPL20,MRPS18B
ACTR1A,BICD1
BTK,IRAK4
BABAM2,BRCA2
AGTR1,GNAI3
CLK3,MATR3
NDUFB9,NDUFS2
DDX17,THOC6
DIMT1,RPL11
NCOA5,ZNF326
KRI1,LARP7
EIF2AK3,EIF2S3
DNMT3B,SUV39H1
NKRF,TTF1
DDX39B,SNRPC
BTBD1,COPS8
FUS,HNRNPU
LBR,LMNB1
CRELD2,LSM7
LZTS2,SIPA1L2
ARHGDIA,TIA1
MAP2K7,MAPK9
EBNA1BP2,NKRF
MRPL13,MRPS5
MRPS7,RPL15
CENPJ,TACC3
ABLIM1,NEXN
ARPC4,CFL2
ARPC2,EFHD2
HYAL2,POGLUT1
DDX17,TRA2B
KLHL18,SRI
EPS15,MAPK14
BAX,PYCARD
ITPR3,STIM1
KRI1,NSA2
NDUFA8,NDUFB6
ARF6,CYTH4
INTS12,INTS3
DDX5,TPR
DDX47,DRG1
ABT1,DRG1
CUL1,IKBKG
GINS2,MCM7
AREG,CNIH1
FYTTD1,LYAR
CTTN,PPP1R12B
C7orf50,CCDC137
DLD,PDHA1
LUC7L3,THOC2
NIFK,RPL7L1
GAR1,STAU2
CAPZA2,PPP1CB
MAP2K7,MAP3K1
ERLIN2,HRAS
ILK,NACA
CNOT6L,CNOT7
CCT5,MOB4
KAT5,TTI2
DIMT1,MPHOSPH10
NUP155,POM121
CENPC,WDR11
MRPL1,MRPL49
LYAR,MPHOSPH10
CFAP74,KLHL36
NUP133,NUP62
AP2M1,PJA2
ARHGEF11,PLXNB2
BTAF1,DRAP1
MRPL10,MRPS25
CUL2,DCAF11
EEF2,RPS3
NKRF,ZNF668
BBS2,BBS7
GAR1,YBX2
C7orf50,NIFK
MRPL15,RPUSD3
DHX35,PRPF6
NDUFA8,NDUFAF2
AP1M1,CLTC
BACH1,TGFBI
JUP,PKD1
BCAS2,LSM2
LAMTOR1,LAMTOR4
MT-ND5,NDUFS6
MAD2L1,TRIP13
EIF2S1,ILF3
DST,INF2
CCDC137,REXO4
ARHGAP11A,CTTN
APOE,PLTP
AP1S2,HEATR5B
DIMT1,RPSA
CYFIP1,TUBGCP5
BICD1,PAFAH1B1
DIAPH1,RHOA
ANXA2,NEXN
OGT,WDR82
DDX56,XRN2
COPS2,COPS8
NSUN2,RPL13
CEBPZ,ZNF768
FNBP1L,MCM7
COA6,CPOX
GTF2E1,GTF2F2
MRPL24,MRPL34
FGFR4,SHC1
GLE1,UBE2I
MRPL49,MRPS31
NSUN2,RPS2
GRWD1,RPL13
MRPL21,MRPS22
NKRF,ZSCAN25
GRWD1,RPS2
CENPJ,PLK1
BUB1,CCNB2
GPN1,POLR3D
EIF2S1,RPL8
DIXDC1,MAP3K4
MRPL48,TRUB2
DHX29,FARS2
ACVR1B,GDF1
MRPL28,MRPL48
CKAP4,GOLT1B
COL1A1,ITGB1
CDS1,CDS2
ABT1,C8orf33
GATA2,MAPK14
DERA,PGM2
DDX10,RBM28
ACTG1,DISC1
LAMTOR5,PRKAB1
GTF2E1,TAF9
EMG1,RPS14
HNRNPDL,HNRNPM
MRPL15,MRPS30
BRD4,JMJD6
BRIX1,RPS29
DKC1,RPL15
IDH3A,OGDH
CSNK1D,LEF1
GGA3,RAB5A
CFDP1,GPATCH2L
NDUFB2,NDUFS2
ACTB,YWHAQ
NDUFB5,NDUFB7
AZI2,HSP90AB1
CDC20,CKS2
DDX39B,SNRPB
ACTR1B,DCTN6
NPLOC4,RPS27A
DDX10,GTPBP4
