entity1,entity2
KAT2B,TADA2A
LIG3,POLD3
CUL4A,WDR61
GAP43,GNA11
HEATR1,UTP11
HEATR1,PNO1
NSD2,ZNF512
ERAL1,MRPS18C
BUD13,SMU1
ATOX1,DSTN
CLDN7,F11R
NOL6,RRBP1
MT-ND5,NDUFV3
ESR1,ZDHHC7
IPP,LANCL1
DGUOK,SYN1
AURKB,TP53
MTREX,NUDT21
MRPL32,MRPL4
ICAM1,ICAM3
MYBBP1A,RPS11
DAXX,MAP3K5
CIRBP,SNRPD3
EPOR,PLCG1
BMS1,PABPC4
BAD,MAPK1
CCDC124,RRBP1
BAD,YWHAB
BHLHE40,NPAS2
ATP6V0B,ATP6V0E2
AQR,NCBP1
AXIN2,DVL1
NAP1L1,RPS7
HSPA4,HTT
DHCR24,SC5D
IGF2BP3,LYAR
HIF1A,VHL
KAT2B,TACC3
EIF2AK3,EIF2S2
CENPF,MKI67
ATF3,PCLAF
BRIX1,NSUN6
MRE11,RPA3
CCDC86,UTP23
KHDRBS1,SRC
NIT2,TPI1
MYEF2,NSD2
CCNA2,TPX2
CDX2,TFF3
HDAC7,MEF2A
HDAC3,NCOR2
DLGAP5,SUMO2
GLS,MAPRE3
AHI1,CEP290
C12orf43,RSBN1
NSD2,PIAS4
EXOSC3,MTREX
NOC3L,SPOUT1
DIAPH1,MAP2K1
BMS1,MRPS22
MTREX,PAPOLA
DGKD,PRKCA
CXXC5,DVL1
GZF1,SURF6
CBL,VAV1
DUSP3,ERBB2
DDX55,ZC3HAV1
MYD88,TLR6
IGF2BP3,NOLC1
CDC7,CDK1
C17orf75,FAM91A1
NCBP1,SRRT
CCNF,CDK1
ADAM17,NOTCH1
CASP8,MAPK14
MPG,RPS3
ENO1,ENO3
ARHGEF7,NCK2
AAAS,NUP205
CBFB,CCS
ABCC4,ENPP4
GLA,GLB1
CHCHD6,SAMM50
CNOT7,FHL2
KANSL1,OGT
MTHFD1L,SLC25A4
AKR1B10,CBR1
NOL6,SRP68
ATP5MC2,MT-ATP6
GEMIN2,GEMIN8
CENPI,CUL4A
BNIP3L,WIPI2
BMS1,ZC3H8
ATXN7L2,ATXN7L3
AR,ERBB3
FLAD1,PAPSS1
MYBBP1A,ZC3HAV1
MSH6,SRSF6
MTA2,SMARCA4
FASN,MECR
AHCYL1,PDPK1
GTF2F1,SMARCC2
CCDC124,SRP68
DAG1,NOS3
CBL,ERBB2
GTPBP6,MRPL32
CALML3,CALML4
DNAJC8,HSPD1
BTF3,NAT10
FARS2,NOC3L
KMT2A,MLLT3
BAD,RPS6KA2
GRB10,IGF1
BRIX1,NIP7
MRPL46,MRPL55
BPTF,HMGXB4
CD2,CD2AP
CARD9,TAB2
HBE1,HBZ
ERCC4,ERCC5
BIRC5,CCNA2
MSH2,RFC2
CDC5L,MSH2
IRS1,JAK1
FAU,WDR31
ITPR1,PSEN2
HCFC1,SETD1B
INTS6,INTS9
DHX57,GZF1
MYD88,SARM1
DDX39A,RBL2
MRPL27,MRPS16
CCNL2,CDK1
HEXIM1,RBM14
NACA2,RPS18
EIF3E,FAU
BYSL,RPS11
MYBBP1A,ZNF689
CLTB,CLTCL1
MAP3K7,NFKBIB
MSH3,PCNA
ASL,OAT
ATP6V1B2,ATP6V1E2
ESR1,LCK
KEAP1,NEIL2
FOXL2,SIRT1
JAK2,PTPN2
MYBBP1A,ZNF512
EIF5AL1,FAU
CCNL2,CDKN1B
HESX1,SIN3B
AURKAIP1,MRPS10
ANK1,RHAG
IWS1,TCEA1
HDAC1,REST
HDAC1,RAN
IFT46,TRAF3IP1
FKBP3,POLDIP3
CCDC86,ZBTB24
BYSL,RPL21
NAP1L4,USP10
MRPL10,MRPL52
NCBP1,SNRPG
NOC3L,PWP1
GPX4,HSPA5
FAXDC2,SC5D
MRPL24,MRPS18C
HDAC4,HDAC5
AAR2,ECD
DIO2,MYOD1
GRB10,IGF1R
HNRNPL,ILF2
FYTTD1,TSR1
CSF2RB,GAB2
JAZF1,MRGBP
NAP1L1,SSB
DKC1,NOLC1
CUL4A,RNF2
FZD3,WNT1
MRPL32,MRPS6
FOXP2,FOXP4
ARRDC1,GLMN
HCLS1,PTEN
AR,NCOA4
FAM8A1,HSP90B1
CCDC71,RBBP7
ATOX1,GLRX
CCDC97,CPSF6
NUP37,NUP54
MAPT,RAB3A
ID2,TCF12
ARL3,UNC119B
CEBPZ,IGF2BP3
EIF2AK2,OAS3
CCDC59,GNL2
MRPL19,MRRF
CPSF6,IPO7
DDX55,RPL26L1
IFT172,RFX4
MRPS16,MRRF
ENO3,PGK2
BRCA2,INTS4
GDI1,RAB21
NAP1L4,RPL26L1
ATP6V0A1,ATP6V1E2
ERAL1,MRPS11
HMGCL,OXCT1
NAP1L1,RPL32
CD2AP,PIK3CB
ACTB,ANK1
MRPL17,MRPS31
CCNA2,RPA3
NSD2,ZNF189
FANCE,MRPS6
AREG,F2RL1
ARL13B,IFT74
MOV10,U2AF2
AKIRIN2,RAC3
AUTS2,BCOR
BCL6,HDAC7
CHUK,H3-3A
MRPL4,RPS3A
DDX55,MRPS26
CALR,SSB
FOSL1,JUND
GLOD4,NRXN1
GNB4,GNG7
NDUFB1,NDUFB9
ITFG2,NPRL2
MTHFD1L,RPL7
AATF,BYSL
MRPL40,MRPS35
MRE11,SUMO2
FAM193B,TRIM10
ERCC3,MXI1
MRPS6,RPL3L
BCL2,BNIP3
MDC1,MRE11
GEMIN5,SNRPF
EMD,IQGAP1
ARL3,NPHP3
CD2AP,TJP1
NRROS,TGFB1
LUC7L,SNRPC
GAD1,MECP2
MRPS34,NOA1
IL10RA,JAK1
CACTIN,CIRBP
CD1B,MR1
HBE1,HBQ1
ARID2,SMARCA4
INTS6,SAC3D1
C12orf43,NKRF
BRMS1,HDAC2
DUSP7,DUSP9
BTF3,RPS7
AKAP11,PRKAR1B
ARF1,IQSEC1
CALR,RPL32
EIF4A2,HERC5
DDX55,DHX57
HMBS,UROD
FYTTD1,RIOX2
ELF3,PRKCI
NAP1L1,NOLC1
MSH6,ZC3H18
BLOC1S2,BLOC1S4
ATP6V0A4,ATP6V0E1
H4C15,KDM1A
CABIN1,HIRA
IQGAP1,MYO5B
FAM210A,LRWD1
EXOC3L1,EXOC4
CALR,HSP90AB1
HCFC1,INO80C
IFRD2,RPL18
GAB2,GOLGB1
ATF2,MAPK12
ARSB,CTSF
EZR,ICAM1
ALAD,ALAS1
IL12RB2,JAK2
IFT74,IFT81
HAX1,NDRG4
FZD3,WNT3
MPHOSPH10,NIFK
DSTN,GSR
BRAF,PEBP1
FAU,MED1
FRYL,LMAN2L
FGF6,FGFR3
FOXO3,YWHAH
IPP,MYO7A
GTF2B,TCEA1
MRPL54,MRPS31
GLUD2,IDH1
MSH6,PNN
DDX5,GATA3
MTHFD1L,SUPT16H
ATRX,TMPO
KHDRBS1,SNRPC
EIF1AX,IFRD2
HNRNPA2B1,SRRM1
MRPL39,MRPS18C
HOXB6,RHBDF1
CAMK1,GIT1
FAM199X,NCOA6
IGF2BP3,THOC3
KNOP1,NOL6
ARL13B,DYNC1I1
ESR1,TBP
DGUOK,RAB7A
FMR1,FXR2
KDM2B,UHRF1
KAT2B,SNW1
GLS2,GLUD1
B3GALNT2,PRKCSH
NAP1L4,RPL7A
CASP3,GORASP1
ATOX1,UBE2L3
AJUBA,HDAC1
BRCA1,MSH2
ACADVL,ECHS1
HOXB1,PKNOX1
ARFIP2,PPP2R5E
C1QBP,TUBA1A
HRAS,RASGRP4
DENND6A,GDI2
DHX57,LARP1B
GZF1,RPS24
NCR3,NCR3LG1
IFT27,IFT88
MRPS18A,MRPS33
NIP7,RSBN1
FYTTD1,NOL12
EIF4EBP1,MAPK14
H3-5,KAT6B
FH,MDH2
FBN1,FURIN
MSH6,RFC1
DGUOK,SNAP25
CENPJ,FLAD1
CCNT1,NCBP1
IFT52,TTC30B
NCBP1,RBM8A
CCNA2,MYC
MYBBP1A,RPL7A
AXL,PIK3R1
CLEC11A,FAM83B
GAB2,PIK3R1
HADHA,RPL19
NKX2-5,TBX5
ESR1,GNAI1
CYP2B6,NR1I3
HNRNPU,NOL6
IGF2BP3,RPS29
KDM1A,SMARCA5
MYBBP1A,TUBB1
LARP1B,MYBBP1A
BMS1,UTP14A
BMS1,KRI1
ETNK1,EVA1C
NACA2,RPL8
HADHB,UBR5
ITGA2B,RAP1A
DHCR7,NSDHL
EXOSC10,WDR43
MYBBP1A,ZNF189
AGO2,ELAVL1
ARL13B,HSPA8
MGAT4B,SLC35A3
NOS3,PRKCH
DNMT3A,EED
C1QBP,MCM4
MYO19,SSH2
NCOA1,RARB
MRPS10,MRPS9
HNRNPL,PTBP1
MRPL24,MRPS11
MEIS3,PBX1
CD47,CSPG4
DCBLD1,FGFRL1
ANAPC11,ANAPC5
DNAJC8,NCBP1
ESYT1,RETSAT
FBLIM1,FERMT2
CCDC86,FTSJ3
CDC37,MAP2K5
IL12RB1,IL27RA
HMGCL,TAGLN
CSNK2B,IKZF1
CENPH,DHX38
CHMP1A,VPS4A
EIF6,NOC3L
CTF1,JAK1
COBL,LIMA1
HEATR1,RPS5
IRS2,JAK2
HDAC1,RUNX1
ITCH,PCBP2
MRPL10,YARS2
ITGA5,VTN
NOLC1,TSR1
HADHA,RPS5
BYSL,NOP58
CBL,DOK1
HDAC3,RBL1
DEGS1,SPHK2
GLRX2,NAXD
BTF3,SSB
HBD,HBQ1
MAPK1,NEFH
BTF3,CALR
CHMP1A,STAMBP
LUZP1,MYO19
CNOT10,CNOT6
CASP8,PLEC
CSNK2A1,EIF4EBP1
CASP8,XIAP
CXADR,GNA11
GSK3B,MAP3K7
CD3E,LCP2
BMP6,BMPR2
MRPL21,MRPS18B
ACTL6B,ARID2
CPS1,GLUD1
HADHA,RPL4
KIF14,RHOB
IRAK1,IRAK4
CACTIN,NUDCD1
ARHGEF6,GIT2
MRPL50,MRPL53
INPP4A,INPP5B
CORO1B,IQGAP1
AMT,MTHFD2L
BMI1,CENPH
BTF3,RPL32
HIPK1,PAGE4
NSD2,SF3B2
AK2,APRT
CCDC97,PRPF4
CSNK2A1,HIF1A
BRPF1,MEAF6
IGF2BP2,MRPS25
CHM,RAB8A
AGO3,AGO4
BRD4,HEXIM1
ECE2,EDN1
DAPK1,DEPDC1B
COMMD3,COMMD4
CCNDBP1,MCRIP2
CEP290,RPGR
IFIH1,IRF3
MSH6,SPEN
LTB,TRAF2
ARFRP1,ARL1
IMPA2,INPP1
HIPK2,SUMO1
APC,DVL2
ARID2,BCL7A
KRR1,NOC3L
FGFR1,HRAS
DAP3,HIBCH
HOXA11,PRL
GFOD2,RALGAPA2
MAD2L2,POLK
MRPS9,RPL5
MRPS31,MRPS5
IMP3,MRPS6
MAPT,PRKAB2
FOXJ2,MAGEA10
HNF1A,HNF1B
MXI1,PSMC3
ARFGAP2,COPB1
MRPL10,MRPL32
MYO18A,PPP1CB
FAU,TRMT112
MAF1,MTOR
GATC,QRSL1
BHLHE40,BHLHE41
DDX55,ZKSCAN8
CENPM,WTAP
LSM4,RBM25
MLH1,PMS2
CDCA2,SUMO1
GZF1,RPS13
CCDC71,SAP30L
NOL6,RSBN1
KCTD20,KLHL24
LRFN2,LRFN4
BTF3,NOLC1
COPB1,OGFOD1
DHX16,MOV10
COMP,ITGA5
MRPL2,MRPL40
HOOK2,VPS16
MRPL13,MRPL28
C8orf33,CCDC59
ALX4,LEF1
MMADHC,MTR
IST1,VPS4A
DECR1,MTPAP
LSM4,SLU7
EGR3,NAB1
EGR1,FOSB
NUP107,NUP43
CDC37,RIPK3
DDX55,RPL26
DOK4,TEFM
MTOR,PRKCA
DDX24,MAK16
MRPL39,MRPS11
EEF1A1,GAPDH
NOLC1,RPS14
MRPS10,RPL35
GATAD2B,MTA2
FGF20,FGFR3
MTREX,ZCCHC7
GAB2,GFRA3
HNRNPF,MTREX
NOC3L,PHAX
C18orf25,VSX1
MRPL44,MRPS21
EGR1,HDAC1
GTF2F1,TAF11
DVL2,LRP6
IFRD2,RPL27
GET3,UBL4A
MRPS6,RPL26L1
INTS6,NABP2
LPIN2,LPIN3
DTX4,IRF3
FOS,NCOA3
ELK4,PCSK7
NIP7,NKRF
NAP1L4,SLC25A5
GTPBP4,NIP7
IL1RL1,IRAK1
KAT5,MSL3
EIF4A2,UBE2L6
ATOX1,TIAL1
MRPS10,TUFM
MYBBP1A,RPL26
IL10RB,STAT1
CCDC124,SRPK1
LTB,MAP3K14
EPAS1,UBE2D2
GNA11,GNAQ
NAP1L1,RPS29
NKX2-5,TBX20
MRPS11,RPL23A
MAK16,UPF1
BST2,CAPZA2
DDX3X,EWSR1
C12orf43,C7orf50
ESR1,F12
EIF2S1,IFRD2
MTHFD1L,RPS15
COMMD1,UBE2F
BUB3,MAD2L1
CTNNA2,MAPK11
MRPL49,MRPL50
DDX5,NCBP1
NOC3L,ZC3H8
AGXT,KAT2B
BUB1,CCNA2
MAGEA1,MAGEB3
NACA2,RPL38
BUD13,ZCCHC9
EEF1A2,PTPN13
HRAS,VAV1
ADAM17,GP1BA
FAM216A,FOXJ2
EAF2,TC2N
FH,GPT2
KAT2B,SMARCB1
ATP2A3,EPHX1
CDCA2,NUP43
HDAC7,PRKD1
EOMES,POU5F1
CALML4,SCN5A
MRPL53,MRPS26
HDAC1,KIF4A
FASN,PTGR2
IRF1,SP2
DUSP14,LYG2
INTS6,POLR2L
FAU,RPL17
NOL6,RPL24
IRX1,SPON1
EFNB2,HRAS
DAPK1,TTC31
CEBPB,GOT1
INTS2,POLR2A
ASH2L,HDAC1
IGFBP4,PAPPA2
BRD9,SMARCE1
BRD1,KAT6B
GDI2,RAB27A
CALR,RPS29
EXOSC10,XRN2
ACTN1,CORO1B
MYBBP1A,SF3B2
EIF2AK2,RIPK1
LAMP1,SEC13
BIRC5,CCNB2
CMC1,MT-CO1
NKX2-1,WWTR1
ARHGAP35,PTPRZ1
NOL12,PURA
CCNA1,CDK1
MAK16,RRS1
BCL10,UBE2N
ABT1,GZF1
C12orf43,ZNF629
ARID5B,BAHD1
ACTR3B,ARPC5
ACSS2,GALK2
NOL12,RRP15
BUD13,SDAD1
MKRN1,SRSF8
GTF3C3,GTF3C4
NOL6,RRP9
ANGPT1,MYH1
JAK2,STAT1
HDAC2,ING2
ASNSD1,RFPL3
NUP210,NUP43
CHMP4C,MOCOS
LSM4,PRPF6
CCNH,ERCC5
INVS,NEK8
GMDS,GMPPA
BMS1,UPF1
CIRBP,SMNDC1
CEP250,PCM1
CENPB,CENPM
AR,BTG1
MYL12B,MYO18A
KNOP1,RSL1D1
CCDC124,RRP9
GRB2,MAP4K1
GAR1,NOC3L
FURIN,VWF
C12orf43,RBMX2
BOD1,SETD1B
CLUAP1,IFT20
ACTG1,IQGAP1
CASP8,TNFSF10
IFNA10,IFNAR1
MYBBP1A,RPS9
MRPL20,MRPL40
NOL12,SERBP1
FXN,NFS1
MOV10,RPF2
ESRRG,PPARGC1A
GAB2,GFRA4
BLOC1S3,HPS6
AP2A1,CLTCL1
ITPA,NME6
DDX54,YBX3
NOLC1,RPL30
CTR9,IWS1
COQ2,COQ8A
IFRD2,RPS27A
FUBP3,PPIL3
EBNA1BP2,KNOP1
CERCAM,CHID1
CIRBP,PRPF4B
C12orf43,RPS17
MAK16,RSBN1L
CHCHD1,MRPS6
ATP6V0A1,CCDC115
CASP1,KIF3B
GSE1,HMG20B
HIRA,PHB
IL11RA,JAK2
FKBP15,NEDD4
IQGAP1,TWF1
EIF4EBP1,RPTOR
DNM3,HCLS1
BAZ1B,YBX3
MRPL33,MRPS34
NEDD8,UBA52
CBX2,SCMH1
BMS1,RRS1
ARFIP2,ARL1
GGA1,RABEP1
MAF1,RAD54B
FAM83D,HMMR
MPG,RPL9P7
HLA-DRA,LCP2
DHFR,FPGS
GOPC,STX6
LARP1B,MAK16
MRE11,RAD51
MRPL51,MRPS9
CCDC124,NOC3L
MRPL27,RPL23A
NFATC2,PPP3CC
BRMS1L,ING2
MRPL21,MTG1
ID1,TCF12
EVC2,IQCE
CBFB,FAM161B
EGLN2,EPAS1
IPO8,REPIN1
IGF1R,PTGFRN
GAD1,GLUD1
DCTN2,GALNT2
MRPL32,MTIF2
AGPAT1,CDS2
HSPA1B,HSPH1
EP300,ING2
FNIP1,RRAGA
DHX9,GTF2B
MRPL10,MRPL58
LRFN4,PTPRF
CYB5R1,HBB
IPO11,XPO4
COBL,PPP1R12A
ERBB4,ITCH
MAPT,PRKACA
CCDC86,TOE1
AKT2,CASP9
DDX50,MYBBP1A
CCDC59,KRR1
LRP6,PRKACA
DHCR24,TM7SF2
CDX2,UGT1A10
MRPS18A,RCC1L
BTF3,BYSL
ACAD9,ECSIT
H3C12,HDAC1
FANCF,TOP3A
KHDRBS1,SAFB
IL10,IL10RB
LGR4,WASL
BMS1,RSBN1L
CARM1,CREBBP
ABCB4,NR1H4
CDK2,ID2
ESYT1,ESYT2
MRPL28,MRPL44
GAS2L3,INF2
MRPL32,MRPL39
NDUFA10,NDUFB1
IGF2BP2,RALY
HSPD1,RCN1
MTREX,THOC1
FES,PLXNA3
IGF2BP3,ZKSCAN8
CD47,OSTM1
MRPL14,MRPS18A
AGGF1,SCGN
MIPOL1,RHOB
BUD13,ZNF768
C8orf33,NOC3L
APOO,MICOS10
ADHFE1,GMPR
ANKRD27,CHM
LCP2,SOS1
ISL2,LHX3
IQGAP1,WASL
EPN2,ITSN1
ATG14,NRBF2
MAGOHB,SNRPD2
KNOP1,ZNF771
MAP2K1,MAPK3
INTS6,POLR2G
MRPL53,MRPS25
GTF3C1,GTF3C4
NDUFB1,NDUFS8
IRS1,KHDRBS1
LGR4,RSPO3
CSNK2A1,FAF1
ASB1,PRDM10
MTHFD1L,UBA52
HDAC4,HIF1A
IGF2BP3,SNRNP27
ITGA5,ITGB4
NOLC1,RPS8
HADHA,MEPCE
MAPK1,NFATC4
MRPL50,MRPS31
NACA2,RPL37
BRIX1,NOLC1
IPO11,SAAL1
ESR2,NR0B2
KDM1A,RCOR1
MYBBP1A,NIP7
CENPF,KIF14
MTREX,SRRT
BTF3,RPS29
CDC37,RPS13
NEDD4,NEDD4L
CRLF1,JAK2
HIP1,HTT
BAG1,HSPA1A
CCDC86,DDX54
GAPDH,PGK2
MRPS35,MRPS6
LIN28B,MPHOSPH10
EMX1,NRP1
INTS14,INTS3
C12orf43,RPS26
IRF1,STAT1
IGF2BP3,SLC25A5
DPP3,PPAT
JAZF1,MORF4L2
MOV10,TNRC6C
GLI2,KIF7
IFT88,TRAF3IP1
COBL,SPTBN1
FARP2,SOD2
CDON,MAPK12
GNPAT,GPD1
IGF2BP3,PPIL3
LARP1B,POP1
ANAPC16,CDC20
CCNL2,CDKN2A
MTHFD1L,RPL35
CCNH,SMARCC2
FBN1,IGF1
ARNTL,CRY1
ANAPC10,ANAPC11
CCNE2,CDKN1A
NOC3L,UTP14A
FYTTD1,XRN2
ENO3,GSTO1
MPHOSPH10,NOC4L
HK1,PFKL
HES1,IKBKB
HOXA9,SETBP1
IPO7,SRSF4
FOXO3,SMAD2
HGF,HRAS
MIGA1,MIGA2
AKT2,TCL1B
BTBD1,COPS5
ATP6V0A2,ATP6V0D2
MRPL41,MRPS14
MRPS6,RPL26
MRPL3,MRPS18A
CASP1,CASP8
BRAP,CUL2
ABCB9,ALAD
H3C12,MAPKAPK3
CHM,DENND2A
LARP1B,NOP56
LSM4,MOV10
BAG1,HSPBP1
HRAS,MARK3
CALR,PA2G4
GHR,JAK2
GLI1,HHIP
BAZ1B,NOP10
ATF2,MAPK10
BUD13,IK
BYSL,RPS14
IFNAR1,IFNG
MAP3K7,YEATS2
AR,TRIM24
JAK2,SH2B2
MYOD1,RB1
FBXL20,PXN
FBN1,IGF1R
CIRBP,DDX39B
JAK2,PTPN1
CALR,PUM3
CRBN,IKZF3
MAP2K1,RAF1
BAZ1B,RPS20
MTREX,SNRPG
BAZ1B,SLC25A3
MYBBP1A,NGDN
CAB39,CAB39L
NCBP1,NUDT21
CENPC,HJURP
CALR,RPL28
DPF3,PBRM1
BET1L,USO1
DPY19L1,HECW1
BUD13,SF3B6
CALR,CANX
IGF2BP3,SURF6
AKT1,NR4A1
CASP6,LMNB1
NCBP1,RCC2
H3-2,MPHOSPH8
NIP7,ZNF629
MRPS5,MRPS6
IKBKB,RIPK1
GCC2,RABEPK
GPX4,NAXD
MRPL24,MRPS26
GRPEL2,TIMM44
MYOD1,PJA1
COX7A2L,UQCRB
CALML4,KRAS
HADHB,RPS23
DDB1,ERCC8
EEF1D,MKKS
BUD13,ZNF689
CCDC138,MIB1
FOXRED2,MAN2A1
GSE1,RCOR3
BGLAP,FURIN
FAU,TEX48
DDX54,SPOUT1
MOCS2,MOCS3
GZF1,SRRM1
IL12RB1,JAK1
BUD13,ZNF512
ATF2,EP300
FAU,PRAMEF7
LUC7L,SRRM1
IL10RB,PTPN11
FURIN,GAS6
MRPL27,MRPL28
FTSJ3,MOV10
ERCC4,SLX4
MRPL14,MRPS6
BYSL,NIP7
CLEC16A,TTC1
IGFBP4,PAPPA
ATP6V0A4,ATP6V1B2
CGN,F11R
CLTB,HSPA8
ELK1,FLI1
MLF1,YWHAE
HDAC1,MORF4L1
BUD13,NMNAT1
HTT,MECP2
HBB,MAPK11
MRPL27,RPL17
FOSL1,PRKCQ
MRPS6,RPS9
ATP6V0D1,ATP6V1F
GMPR,NT5E
BLM,TERF2
EBNA1BP2,MOV10
EXOSC6,MPHOSPH6
HDAC1,HEY2
FOXP3,RUNX1
AHCYL1,PPP1CC
MRPS11,RPS25
GTF2F1,POLR2D
C12orf43,LTV1
IFT52,IFT57
DCLRE1C,MRE11
BCAS2,NTPCR
CHM,DENND4B
KDM1A,SAP18
GTPBP2,TTC31
ATP7A,POMC
BRCA1,HDAC1
NDUFA6,NDUFB1
FYTTD1,ZCCHC9
NAP1L4,RPS27L
KNOP1,RRP8
MRPL21,RPL5
MRM3,MRPL40
HIPK2,TLE1
DDX55,ZNF574
FAM114A2,HSPA12A
HDAC2,SETD1A
BUD13,FYTTD1
MRPL52,MRPS9
BYSL,WDR89
CIRBP,U2AF1
FGA,ITGA2B
ERCC4,MSH2
EIF1AX,MPG
IL27RA,JAK2
GAPDH,SRI
NAP1L1,SLC25A5
FARSA,SFXN1
JAK2,PTPN11
BRAF,KIDINS220
MTOR,RPS6KB2
MPRIP,PSMC3
BUD13,CHERP
MRPL41,MRPL47
ATP6V0D1,RNASEK
BYSL,RPL30
DESI1,PSMC4
LSM4,SNRPA1
ATRX,H3C14
AP2B1,CLTB
GALNS,MAN2A1
ITPR2,STIM1
FYTTD1,SDAD1
KAT2B,NOTCH1
NDUFS1,NDUFV3
CALM1,CAMKMT
MEAF6,MRGBP
DEK,SMARCA5
ESR1,GTF2H2
CRX,NR2E3
CALR,WRAP53
BYSL,NGDN
CALML3,HRAS
EBNA1BP2,LARP1B
ACAD9,NDUFS3
DDX54,PWP1
APBB1,MRE11
AR,KDM4C
EBNA1BP2,NACA2
BTK,IBTK
E2F2,E2F5
HSPA1B,NAE1
MIA2,MIA3
NOL12,RPL7L1
GUK1,RRM1
ARPC5,TPPP3
ALAD,CNN2
NAP1L4,NAT10
FDFT1,LSS
NDUFA12,NDUFA9
EP300,NCOA1
MAP3K8,NFKB2
CALML3,COBL
DDX50,MAK16
CDC37,SSB
EGLN1,UBE2D3
MSH3,PMS1
CENPM,CENPX
NSMCE2,SMC6
CHMP1B,IST1
CCS,TXN
NGDN,NSD2
ACVR2B,BMPR2
MRPL21,MRPL4
AGO2,TSN
IFRD2,IGF2BP1
EGR1,NAB2
NCAPG,XRCC1
CHM,RAB13
HIBADH,NEDD8
BRAF,RIT2
MRPL32,RPS20
C1QBP,NMI
GTF2F1,POLR2F
MTREX,RBM8A
FADD,MLKL
FAU,SPDYE14
HTRA2,PEA15
ESR2,NCOA1
ATP6V1A,IGBP1
AP2A1,AP2S1
DCAF15,RBX1
IGF2BP3,SNRPC
NAP1L4,RPS13
MRPL50,THAP9
MRPS18A,MRPS36
MPHOSPH10,UTP4
MRPL11,RPL23
CD14,CHUK
FDFT1,SC5D
GTF2B,TAF6
MRPL24,MRPS25
NIP7,RPS26
BTF3,CANX
GLI1,MTSS1
DYRK1B,HNF1A
HDAC2,RREB1
GGA1,RAB23
NOL6,RBMX2
ESR1,GTF2F1
MRPL40,MRPL57
CREBBP,FOXO3
MAVS,RIPK1
CENPA,CENPH
EIF1AX,HADHA
MYB,RUNX1
EIF2A,EIF3B
ARAP1,NCK2
ISY1,MOV10
IPO7,MSH6
AGPAT1,AGPAT3
COPG2,GBF1
CCDC97,SF3A1
CBL,PPP2R1A
MRPL30,MRPL32
CDC37,HSP90AB1
CCDC124,RBMX2
INPP5K,RBPJ
HNRNPUL1,ILF3
ATP6V1B2,LAMTOR4
DDX31,KNOP1
MYH10,RHOB
MRPL38,MRPL4
NAP1L1,RPL34
NOL6,RPS17
DCLRE1C,SUMO1
KNOP1,NSA2
FANCB,THBS4
NIP7,RIOX1
CISH,STAT5B
CPNE8,EEPD1
KDM1B,NSD3
AGO2,TNRC6B
DAB2IP,GATA1
FRS3,HRAS
NPRL2,SZT2
CASP3,IKBKB
HBB,HBQ1
BLOC1S5,BLOC1S6
CCDC124,RPS17
CD226,ITGB2
BMS1,MYBBP1A
CBL,SLA2
FZD2,LRP5
MAGOH,MKRN1
CKB,HK2
IL23R,STAT4
CARM1,H3-3B
BUD13,ZNF189
IGF2BP2,MRPS18C
AKAP11,PRKACG
MKLN1,MPHOSPH8
JAK2,LIFR
ITGA2B,TLN1
FYTTD1,ZNF768
GLUD2,GOT2
MPRIP,TPM1
IQGAP1,LSM8
IGF2BP3,SRPK2
HDAC3,SPTAN1
CDK9,HEXIM1
DNMT3A,RBBP4
GRWD1,NOLC1
CALR,RPL34
NTMT1,RCC1
BUD13,NCBP1
CDCA3,CTDSP1
HDAC1,SMARCD1
BAHCC1,SAP130
MRPL46,TRUB2
KPTN,NPRL2
CEP152,SASS6
FYN,GAB2
LSM4,PRPF3
CCS,SCRN2
EIF4E,ISG15
EPCAM,FHL2
CD47,LAMA4
MPHOSPH10,UTP23
MYL2,NKX2-5
HADHA,RPS3
C15orf39,LCOR
ETS2,MAPK3
GGCT,GGT1
MOCS1,MOCS2
ACVR2B,BMP2
COPS4,ERCC8
BAZ1B,RPL35A
ARGLU1,MSH6
GNE,NANS
CAD,PRKACA
NAP1L1,RPL10L
CUL4A,RAD23B
CDK5RAP2,PCNT
CCDC124,CEBPZ
COX4I1,NDUFA8
KLHL12,PDCD6
NOL12,ZCCHC3
GTF2B,SMARCA4
ESR1,MAPK1
CDC40,NTPCR
ESR1,NCOA2
MATR3,MSH2
IPMK,ITPKA
DGKE,EPHX1
CIRBP,SNRPA
ABHD17C,HRAS
BLM,DNA2
FECH,HMBS
ACAA1,PCCB
MRPS11,RPS3
MYBBP1A,RPS7
CALM1,HTT
ACAD8,MED12
BTF3L4,IFRD2
CALR,RPL15
CASP9,TP53
COX7A2,MT-CO1
BAZ1B,EEF1G
CWF19L2,NTPCR
HDGF,IQGAP1
GOLM1,PIGW
ACAD8,MED26
COA1,MT-CO2
CAB39L,STK11
IFRD2,RPL18A
LCP2,MAP4K1
CAMK2D,IFNGR1
IGF2BP3,RPS27L
NAA16,NAA50
BAG1,DNMT3B
LSM4,SRSF3
BTF3,SLC25A5
FGD4,MTFR1
CCDC138,OFD1
ITPA,KYAT3
MRPL21,MRPS6
IGF2BP3,SNRPB
MOV10,TFIP11
MRPS30,MRPS31
CSNK1E,DVL1
GLB1,GNS
KDM1A,TAF1
NR0B2,NR1I2
IGF2BP3,ZNF574
NEDD8,RBX1
EFNB2,KALRN
CALR,RPL10L
COX7A2,UQCR11
AR,DDX5
